image_id,class_code,class_label,scientific_name,domain,split,original_group_id,source,source_url,licence,licence_usable,attribution,local_path,sha256,notes
8dcf4231-aaae-4aa4-b96b-cab32b72a85c,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,118b246604b461b8,INATURALIST,https://www.inaturalist.org/observations/334448066,CC-BY-NC,REVIEW,"(c) Nicolò Palumbo, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/8dcf4231-aaae-4aa4-b96b-cab32b72a85c.jpg,118b246604b461b8a9eeed12c14f2d9674cb957ff8dee292a96729e4a3d57192,source=INATURALIST; non-commercial licence
8ea7a741-bf02-4cb1-8611-09a567719834,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,43c3b10b4911f360,GBIF,https://www.inaturalist.org/observations/279516544,CC-BY-NC,REVIEW,Wilco Vertegaal,KEMBUNG/gbif/8ea7a741-bf02-4cb1-8611-09a567719834.jpg,43c3b10b4911f360a646a1e89c291d99186189396bf8ddfd0b571c789f97aa26,source=GBIF; non-commercial licence
8ed63fe0-5b12-4348-ade6-ecd6a78afb67,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,cdc47f47c169d51d,INATURALIST,https://www.inaturalist.org/observations/336037206,CC-BY,YES,"(c) Ashwin A, some rights reserved (CC BY)",KEMBUNG/inaturalist/8ed63fe0-5b12-4348-ade6-ecd6a78afb67.jpg,cdc47f47c169d51d2e43071755232fc5e7706b15bf92423d676abcb5f8b5688d,source=INATURALIST
8f4bfc6e-f1a7-48a1-9e03-bd476390cb2b,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,5585e208d473ea00,GBIF,https://www.inaturalist.org/observations/336960964,CC-BY-NC,REVIEW,Matteo Pia,KEMBUNG/gbif/8f4bfc6e-f1a7-48a1-9e03-bd476390cb2b.jpg,5585e208d473ea002248009e7d4943eff6ef3f72ab205cbc5342556b8e41f54f,source=GBIF; non-commercial licence
91799156-125a-4cca-be3b-a87f5982e1bd,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,f3c0c4bac9ed020c,INATURALIST,https://www.inaturalist.org/observations/334448066,CC-BY-NC,REVIEW,"(c) Nicolò Palumbo, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/91799156-125a-4cca-be3b-a87f5982e1bd.jpg,f3c0c4bac9ed020ce2431ee3ce501926849215909f79770a14b1e478a5ca3a85,source=INATURALIST; non-commercial licence
91e0f550-1619-4d76-83d5-d60547093375,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,d45c32e8db417e5f,INATURALIST,https://www.inaturalist.org/observations/339546983,CC-BY-NC,REVIEW,"(c) sharkdevotee, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/91e0f550-1619-4d76-83d5-d60547093375.jpg,d45c32e8db417e5f50f772aaa9a879472831f9273872e1e0de011ad50b65a7c7,source=INATURALIST; non-commercial licence
923ccc5c-43eb-4626-a8a3-207afa3a47e7,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,b5bb9539ef71ba48,GBIF,https://www.inaturalist.org/observations/339190155,CC-BY-NC,REVIEW,emajorova,KEMBUNG/gbif/923ccc5c-43eb-4626-a8a3-207afa3a47e7.jpg,b5bb9539ef71ba48851193e25ad5c76d52743025de4e46797c876e7d9271c886,source=GBIF; non-commercial licence
935053b2-1708-4c1c-ac4b-94f90ae701ce,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,b813583b92b5b927,INATURALIST,https://www.inaturalist.org/observations/345607878,CC-BY-NC,REVIEW,"(c) momaz, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/935053b2-1708-4c1c-ac4b-94f90ae701ce.jpg,b813583b92b5b9270725e0de85dfa261383330e55ef289161c185e39a22f5f2f,source=INATURALIST; non-commercial licence
936b2e78-d913-4ee8-8449-9f27bff4fcdd,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,a8ab070b51c784c3,WIKIMEDIA_COMMONS,https://commons.wikimedia.org/wiki/File:Rastrel_kanag_121019-29193_tdp.JPG,CC-BY-SA,YES,Own work,KEMBUNG/wikimedia_commons/936b2e78-d913-4ee8-8449-9f27bff4fcdd.jpg,a8ab070b51c784c30e7c93f9cc68b6fe4945ab94e19e6a42e5dd03926ef7c28d,source=WIKIMEDIA_COMMONS; taxon_match=EXACT_CATEGORY
941535a8-a210-42f5-b1ad-c446a5f1530f,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,5bd9bd2282347d9f,INATURALIST,https://www.inaturalist.org/observations/319535797,CC-BY-NC,REVIEW,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/941535a8-a210-42f5-b1ad-c446a5f1530f.jpg,5bd9bd2282347d9fcdf5917eedb4cf05b4b7f45ce6c9eeaf613898f7d85f1dda,source=INATURALIST; non-commercial licence
9467caaf-13a4-40f7-aa52-c0d3b4883152,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,8ef809846aff6da8,GBIF,https://www.inaturalist.org/observations/263363791,CC-BY-NC,REVIEW,Sammie Clare,KEMBUNG/gbif/9467caaf-13a4-40f7-aa52-c0d3b4883152.jpg,8ef809846aff6da86efeec56a453b4781c0126d58378d8fc9b699c57672e729e,source=GBIF; non-commercial licence
94848fbd-77ae-4dd8-a2e4-97351930c967,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,b9c047ab58f93470,GBIF,https://www.inaturalist.org/observations/267179045,CC-BY-NC,REVIEW,Sakshi,KEMBUNG/gbif/94848fbd-77ae-4dd8-a2e4-97351930c967.jpg,b9c047ab58f93470a818c8c30ccd703a3eaf28fb2f571a4273a0fcdeb1c9ecc5,source=GBIF; non-commercial licence
953d1a5b-0fb9-4fed-921a-6c8de4e99e9d,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,4b0a8c2f1945e472,FISH_VISTA,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/xc11h209.jpeg,CC-BY-NC-SA,REVIEW,Morphbank,KEMBUNG/fish_vista/953d1a5b-0fb9-4fed-921a-6c8de4e99e9d.jpg,4b0a8c2f1945e4723da583ab65f2471e429b1eedb75a157b2e2cfe4bd81e69ba,source=FISH_VISTA; non-commercial licence
953e82b8-2da2-4e9a-a368-a1f958c1d8d4,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,36804ae099fd0ba0,INATURALIST,https://www.inaturalist.org/observations/333919241,CC-BY-NC,REVIEW,"(c) Tony Strazzari, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/953e82b8-2da2-4e9a-a368-a1f958c1d8d4.jpg,36804ae099fd0ba05185223091bc4ea6fbfc35e1c62acf8fdbf16599ea1a28a3,source=INATURALIST; non-commercial licence
95e74209-259b-4f41-bc7a-be05ea418105,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,01792744c34ca1ce,INATURALIST,https://www.inaturalist.org/observations/319535797,CC-BY-NC,REVIEW,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/95e74209-259b-4f41-bc7a-be05ea418105.jpg,01792744c34ca1cea12ba0f86873f310968f5880fe8dddeb2486b6740b855cea,source=INATURALIST; non-commercial licence
9909a1f9-a49d-47a2-8559-64e17d0c6e59,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,49a7fbfad3d473da,INATURALIST,https://www.inaturalist.org/observations/330432769,CC-BY-NC,REVIEW,"(c) momaz, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/9909a1f9-a49d-47a2-8559-64e17d0c6e59.jpg,49a7fbfad3d473daf19faa13562c47b242fcb2969b62be0b87794241c602cdaf,source=INATURALIST; non-commercial licence
9917469d-9002-4013-92c0-086a1bc2df60,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,39f4c912b6024f61,INATURALIST,https://www.inaturalist.org/observations/386156109,CC-BY-NC,REVIEW,"(c) Hugo Lee, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/9917469d-9002-4013-92c0-086a1bc2df60.jpg,39f4c912b6024f610ed15cee9cf13f7f94932bb3990d188e3bba6f248a402505,source=INATURALIST; non-commercial licence
999b282b-5b7f-4e85-ad76-01599d3a9dce,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,6deb92c49705ee2e,GBIF,https://www.inaturalist.org/observations/346110727,CC-BY-NC,REVIEW,rudi f,KEMBUNG/gbif/999b282b-5b7f-4e85-ad76-01599d3a9dce.jpg,6deb92c49705ee2e30ab384d65a15822b6e45e01e27b39ed2b2d7e9165b69f1c,source=GBIF; non-commercial licence
9b34c1f2-db1c-4de4-bef8-81744ea12c53,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,754cc7742b1309dc,INATURALIST,https://www.inaturalist.org/observations/337424600,CC-BY-NC,REVIEW,"(c) Sayed Ibrahim, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/9b34c1f2-db1c-4de4-bef8-81744ea12c53.jpg,754cc7742b1309dc7c1f4a3407aaac0d242f1796ba59768839ac5cb60459dc7e,source=INATURALIST; non-commercial licence
9c5fc4df-e567-4a40-94e3-0594b313518b,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,5914ae5b0dd760a0,INATURALIST,https://www.inaturalist.org/observations/330477186,CC-BY,YES,"(c) Jiro Iguchi, some rights reserved (CC BY)",KEMBUNG/inaturalist/9c5fc4df-e567-4a40-94e3-0594b313518b.jpg,5914ae5b0dd760a0472bc846d08425829b25a8f4f0a1140a20b558d45a6b787c,source=INATURALIST
9d9b3328-2228-4c77-b3a2-7548e6cb6c86,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,549c5a0e63a46088,GBIF,https://www.inaturalist.org/observations/365694886,CC-BY-NC,REVIEW,mimsa,KEMBUNG/gbif/9d9b3328-2228-4c77-b3a2-7548e6cb6c86.jpg,549c5a0e63a46088a55393264a96f0cba7d283f790ee1f2b0cdab3f9ebffd5ce,source=GBIF; non-commercial licence
9f205ef6-3f44-4b4b-8b98-676aaa275775,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,9d196f6dc24711ca,INATURALIST,https://www.inaturalist.org/observations/329560679,CC-BY-NC,REVIEW,"(c) 陳暉平, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/9f205ef6-3f44-4b4b-8b98-676aaa275775.jpg,9d196f6dc24711ca1a4d8c78d27b976dfdba088d2aeace3acc520e58cb73ede6,source=INATURALIST; non-commercial licence
9f4d47ce-3a6c-4e7b-affd-610aeccdbf86,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,90bc0d411077126b,INATURALIST,https://www.inaturalist.org/observations/334303606,CC-BY-NC,REVIEW,"(c) momaz, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/9f4d47ce-3a6c-4e7b-affd-610aeccdbf86.jpg,90bc0d411077126b1dda26f363f272589d572ecaeaf17cc416bf8c8d9ce2c6de,source=INATURALIST; non-commercial licence
9f953d64-8cf6-4f0b-a301-1bf7fcc1ea46,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,0e8d160cb0c93526,GBIF,https://www.inaturalist.org/observations/380958082,CC-BY-NC,REVIEW,Daniel Joaquin Aguirre Howes,KEMBUNG/gbif/9f953d64-8cf6-4f0b-a301-1bf7fcc1ea46.jpg,0e8d160cb0c9352657ce63f40463d9fd2e6ce46dfecfb9b4d3e186b13ae88bc7,source=GBIF; non-commercial licence
9ffe790f-5361-45f7-acb4-c9610cc6944a,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,b5dd3b8a82ce6e53,INATURALIST,https://www.inaturalist.org/observations/319535739,CC-BY-NC,REVIEW,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/9ffe790f-5361-45f7-acb4-c9610cc6944a.jpg,b5dd3b8a82ce6e539c533535906e6e241ef4e353cd1591a4fda82feb52db6eda,source=INATURALIST; non-commercial licence
a07ee875-19f7-4415-afde-4a741e659032,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,203401b3eab40b9d,INATURALIST,https://www.inaturalist.org/observations/387071750,CC-BY-NC,REVIEW,"(c) Jon Aull, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a07ee875-19f7-4415-afde-4a741e659032.jpg,203401b3eab40b9d9801e4c79732a0a1fc0c15398d8a163f6d28e447a247bdb2,source=INATURALIST; non-commercial licence
a1d25ad1-5efb-46c0-9032-ee933a397efc,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,6f81cf4bec21ebc3,GBIF,https://www.inaturalist.org/observations/264786786,CC-BY-NC,REVIEW,momaz,KEMBUNG/gbif/a1d25ad1-5efb-46c0-9032-ee933a397efc.jpg,6f81cf4bec21ebc31e2fedac6e3bf2f2bfe9e735faad4544c842c949b7574efa,source=GBIF; non-commercial licence
a2434e28-8a41-4670-a36f-2ab744e4459e,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,01a9ae65c7c53097,INATURALIST,https://www.inaturalist.org/observations/381537492,CC-BY-NC,REVIEW,"(c) Jean-Marc Jeckelmann, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a2434e28-8a41-4670-a36f-2ab744e4459e.jpg,01a9ae65c7c53097daaa63e765a45e837d69020115c0bf11f74611f266e01817,source=INATURALIST; non-commercial licence
a36a54c4-b442-44a7-bce8-3c2412881370,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,1788a22365df53dc,INATURALIST,https://www.inaturalist.org/observations/319535739,CC-BY-NC,REVIEW,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a36a54c4-b442-44a7-bce8-3c2412881370.jpg,1788a22365df53dca326b416ee44736b4463fffcace9923aa90afdd384478b6d,source=INATURALIST; non-commercial licence
a4c9addf-8866-4d97-99e8-df962dfed673,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,7e44239bf64fdd40,GBIF,https://www.inaturalist.org/observations/271177090,CC-BY-NC,REVIEW,davidbeo,KEMBUNG/gbif/a4c9addf-8866-4d97-99e8-df962dfed673.jpg,7e44239bf64fdd40018c5119356d04025c03751e1f80bcdbc082a2155941f8c2,source=GBIF; non-commercial licence
a548a661-6939-4575-916e-60957e180a11,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,64b5ac66b036299c,INATURALIST,https://www.inaturalist.org/observations/331485408,CC-BY-NC,REVIEW,"(c) AJ, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a548a661-6939-4575-916e-60957e180a11.jpg,64b5ac66b036299c6f7b8f8d987f442b2b74025f7023b2ced96de427b264afa0,source=INATURALIST; non-commercial licence
a73c1322-343c-4954-8016-22b27991821d,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,0eee1823f678f713,INATURALIST,https://www.inaturalist.org/observations/387071750,CC-BY-NC,REVIEW,"(c) Jon Aull, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a73c1322-343c-4954-8016-22b27991821d.jpg,0eee1823f678f713ed84fc236db2a8d6efbdf8d912a90510ad63629930677f9b,source=INATURALIST; non-commercial licence
a803d0a0-85b2-4146-99f2-60d1bfa8b6e2,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,d573ddbf821ae077,INATURALIST,https://www.inaturalist.org/observations/346399784,CC-BY-NC,REVIEW,"(c) andrey_smetanin, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a803d0a0-85b2-4146-99f2-60d1bfa8b6e2.jpg,d573ddbf821ae07790dbd41a4e673553beff4c4e73f6cbe8e2e5f220267bc57d,source=INATURALIST; non-commercial licence
a83e7c5e-b526-4c71-be99-3a5e0ed63098,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,8d04b1a4a51fd299,GBIF,https://www.inaturalist.org/observations/338478700,CC-BY,YES,Jan Ebr & Ivana Ebrová,KEMBUNG/gbif/a83e7c5e-b526-4c71-be99-3a5e0ed63098.jpg,8d04b1a4a51fd299e89445d8e62523498f52113bf48505a061c38b882405cc4b,source=GBIF
a87e6b15-688d-4dfc-9b81-07000b83e684,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,7904ef1775b3ea3a,INATURALIST,https://www.inaturalist.org/observations/342244399,CC-BY-NC,REVIEW,"(c) roberttheintrepid, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/a87e6b15-688d-4dfc-9b81-07000b83e684.jpg,7904ef1775b3ea3adf032b67c9cd425cd8909ce3343ddf97342b590aeac6f3bc,source=INATURALIST; non-commercial licence
adfd5ac8-c1db-4e44-b109-b65230810eef,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,a132555c1b5d9b8f,INATURALIST,https://www.inaturalist.org/observations/319535739,CC-BY-NC,REVIEW,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/adfd5ac8-c1db-4e44-b109-b65230810eef.jpg,a132555c1b5d9b8f55eb4109ea329fba4f29d03fb5affab4cedcc669e4299251,source=INATURALIST; non-commercial licence
b0b25554-071c-4c8f-9a96-753e77b8701d,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,753942cf3d3cda32,INATURALIST,https://www.inaturalist.org/observations/347242896,CC-BY-NC,REVIEW,"(c) Josy Lai, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/b0b25554-071c-4c8f-9a96-753e77b8701d.jpg,753942cf3d3cda32d252a7c9ebd44e1128a92419fa435bd7853bce1f7eaa9ddc,source=INATURALIST; non-commercial licence
b0f109a3-099b-432a-ab49-1dd5cf3e9797,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,172d89e8d8fad268,GBIF,https://www.inaturalist.org/observations/271177090,CC-BY-NC,REVIEW,davidbeo,KEMBUNG/gbif/b0f109a3-099b-432a-ab49-1dd5cf3e9797.jpg,172d89e8d8fad26874dfe0bc46b9b20fc166ef15c8dd08f1c932bb8713119776,source=GBIF; non-commercial licence
b1d783a5-4d8f-4a48-87ab-313daf49890d,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,2fc0bedea61a2239,FISH_VISTA,https://fishair.org/hdr-share/ftp/ark/89609/morphbank/cs00zf4q.jpeg,CC-BY-NC-SA,REVIEW,Morphbank,KEMBUNG/fish_vista/b1d783a5-4d8f-4a48-87ab-313daf49890d.jpg,2fc0bedea61a2239bcdcd34e2f495e92433ce8167cfdb615a1bffbd4e6d9967a,source=FISH_VISTA; non-commercial licence
b2e2e156-6193-44ca-a0e9-726d4c55678f,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,1d26d43aaf913a26,GBIF,https://www.inaturalist.org/observations/263072769,CC-BY-NC,REVIEW,David Bygott,KEMBUNG/gbif/b2e2e156-6193-44ca-a0e9-726d4c55678f.jpg,1d26d43aaf913a261882029d4eff2d7b90a832527185b29313f28f871187d3db,source=GBIF; non-commercial licence
b4e4b03d-d4de-49a4-ade4-0275d4354696,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,51804b5c5a847aca,INATURALIST,https://www.inaturalist.org/observations/319535797,CC-BY-NC,REVIEW,"(c) Marleen Schouten, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/b4e4b03d-d4de-49a4-ade4-0275d4354696.jpg,51804b5c5a847acad0451ac52681e16208d582c15ff92e373c26ac61818830cd,source=INATURALIST; non-commercial licence
b5ec053a-e7f6-49be-8f9a-27ca6d93debd,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,109ecd75e1446a6b,GBIF,https://www.inaturalist.org/observations/267017725,CC-BY-NC,REVIEW,asanoth,KEMBUNG/gbif/b5ec053a-e7f6-49be-8f9a-27ca6d93debd.jpg,109ecd75e1446a6b0a95e42e095fc3e794fb342d67f9178317465da5cd8a71dc,source=GBIF; non-commercial licence
b681a33a-7fd5-4c63-a583-836f8b2f8759,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,e61553e6fc863d5a,GBIF,https://www.inaturalist.org/observations/338433625,CC-BY-NC,REVIEW,emajorova,KEMBUNG/gbif/b681a33a-7fd5-4c63-a583-836f8b2f8759.jpg,e61553e6fc863d5a9f9cda563b45eb9bee017b6a42aef9367b437ae21b51a11c,source=GBIF; non-commercial licence
b723b257-d200-42b9-9a1a-180d587c0d3f,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,0af54c767b11aeeb,GBIF,https://www.inaturalist.org/observations/265413453,CC-BY-NC,REVIEW,Radim J. Vašut,KEMBUNG/gbif/b723b257-d200-42b9-9a1a-180d587c0d3f.jpg,0af54c767b11aeebc28ef8344440a580ff4251fd6a78fca478ddc6f432d1e3bc,source=GBIF; non-commercial licence
b8b9610a-a0f5-45a0-a240-4475d9a28cef,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,8f62184d4e3bc9b5,INATURALIST,https://www.inaturalist.org/observations/369590039,CC-BY-NC,REVIEW,"(c) momaz, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/b8b9610a-a0f5-45a0-a240-4475d9a28cef.jpg,8f62184d4e3bc9b5f1e562beb451c7a8dee03e8865e50dc87cbacdfcc111cd68,source=INATURALIST; non-commercial licence
ba5915fd-1c84-40ff-9c70-5d0839524ad0,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,080d2db0752bac8b,GBIF,https://www.inaturalist.org/observations/337990220,CC-BY-NC,REVIEW,emajorova,KEMBUNG/gbif/ba5915fd-1c84-40ff-9c70-5d0839524ad0.jpg,080d2db0752bac8b24d0c5185d60ac812682bab8086fd6907ec466ff2a14612e,source=GBIF; non-commercial licence
bb49cec1-2315-43bb-b062-6ac14e7f4129,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,8ae79efa82b58bfc,GBIF,https://www.inaturalist.org/observations/338227438,CC-BY-NC,REVIEW,emajorova,KEMBUNG/gbif/bb49cec1-2315-43bb-b062-6ac14e7f4129.jpg,8ae79efa82b58bfcddfdd229a2297b3c886350246577667d62b4623734cea87e,source=GBIF; non-commercial licence
bc34b8fc-79c6-4835-9066-233f8e2c4b56,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,949c559a446739ba,INATURALIST,https://www.inaturalist.org/observations/333072436,CC-BY-NC,REVIEW,"(c) Jens Sommer-Knudsen, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/bc34b8fc-79c6-4835-9066-233f8e2c4b56.jpg,949c559a446739ba87d656a66d475e8120568a621d59f3c4f0c7615caf23c775,source=INATURALIST; non-commercial licence
bc88651e-e192-4a61-a571-82c2e2dde6eb,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,0b25900d63f790a9,INATURALIST,https://www.inaturalist.org/observations/334194354,CC-BY-NC,REVIEW,"(c) Jens Sommer-Knudsen, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/bc88651e-e192-4a61-a571-82c2e2dde6eb.jpg,0b25900d63f790a917dc4fc5eb2ad7023b4f17a8291a9a98e20805fe67133b4c,source=INATURALIST; non-commercial licence
bda850cb-1014-4751-98a8-2c1cf65e13c6,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,c534fc2e29d08ff9,INATURALIST,https://www.inaturalist.org/observations/390184123,CC-BY-NC,REVIEW,"(c) Niran Anurakpongsathorn, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/bda850cb-1014-4751-98a8-2c1cf65e13c6.jpg,c534fc2e29d08ff9d30a1f9c9b5983b4a062ec6516041a7556daddd0395be7c6,source=INATURALIST; non-commercial licence
c041248a-9499-419f-ad10-3067d913ad91,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,c8ce1e69e20477b6,INATURALIST,https://www.inaturalist.org/observations/337946242,CC-BY-NC,REVIEW,"(c) Ingmar Rondeel, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/c041248a-9499-419f-ad10-3067d913ad91.jpg,c8ce1e69e20477b6352f7c5c782f42b7be21b582b9fb2e52b7a9bd73120c29bc,source=INATURALIST; non-commercial licence
c0d9baf0-f0b7-4472-8e0b-9356e71ef9d8,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,c93bcf192baef47e,INATURALIST,https://www.inaturalist.org/observations/381572659,CC-BY-NC,REVIEW,"(c) Nurhafizh Sri Albarra, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/c0d9baf0-f0b7-4472-8e0b-9356e71ef9d8.jpg,c93bcf192baef47e110a040d56da40a4e70cca7e4bc3026097d867852f330912,source=INATURALIST; non-commercial licence
c0f81303-c9c4-45b5-a78e-45ffaf187762,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,aeb839d9efce27c4,INATURALIST,https://www.inaturalist.org/observations/336037206,CC-BY,YES,"(c) Ashwin A, some rights reserved (CC BY)",KEMBUNG/inaturalist/c0f81303-c9c4-45b5-a78e-45ffaf187762.jpg,aeb839d9efce27c4404d77c7ad0d08edfb7cbe99c81fa7ddfc0e10c697f1d100,source=INATURALIST
c15b7913-d20d-44eb-be26-6bfc7a931bfe,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,b5191c969f1b01f9,INATURALIST,https://www.inaturalist.org/observations/327624718,CC-BY-NC,REVIEW,"(c) sisi_ze, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/c15b7913-d20d-44eb-be26-6bfc7a931bfe.jpg,b5191c969f1b01f9fbc3b1421cc10f963df457ba34814c1a87f78f1fc7bdbe8f,source=INATURALIST; non-commercial licence
c15d328e-d036-456e-b3e4-eee04f574016,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,e69b664540ccb202,GBIF,https://www.inaturalist.org/observations/338222587,CC-BY-NC,REVIEW,emajorova,KEMBUNG/gbif/c15d328e-d036-456e-b3e4-eee04f574016.jpg,e69b664540ccb202fdf50422938533180325f6b0107e60910d1d5f8bd73b9f9c,source=GBIF; non-commercial licence
c335355b-4dbb-42d4-a5f5-2a26daa626b6,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,val,d5bbf70f471c26c4,GBIF,https://www.inaturalist.org/observations/264893399,CC-BY-NC,REVIEW,willthelad,KEMBUNG/gbif/c335355b-4dbb-42d4-a5f5-2a26daa626b6.jpg,d5bbf70f471c26c401bec2db44000143ef02ed8f4d0b4593bbce401626227e8b,source=GBIF; non-commercial licence
c61bafe0-44ee-4c39-ba4e-566f1cca0235,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,train,645d7767a95d36b0,GBIF,https://www.inaturalist.org/observations/271177090,CC-BY-NC,REVIEW,davidbeo,KEMBUNG/gbif/c61bafe0-44ee-4c39-ba4e-566f1cca0235.jpg,645d7767a95d36b0c43829a9f24dedc625425b3e0075fcc5f9fa803feeddd6f6,source=GBIF; non-commercial licence
c7994959-8daf-4e40-a56a-892b35add3f9,SF001,Kembung / Pelaling,Rastrelliger kanagurta,WILD,test_clean,e7f3c6894d56ebbe,INATURALIST,https://www.inaturalist.org/observations/328319735,CC-BY-NC,REVIEW,"(c) momaz, some rights reserved (CC BY-NC)",KEMBUNG/inaturalist/c7994959-8daf-4e40-a56a-892b35add3f9.jpg,e7f3c6894d56ebbe32337333f193f6e760a200a9f5eaf40bc11cfb5cbd794927,source=INATURALIST; non-commercial licence
